audioID,Class,Time_IN,Time_OUT,Gender
Audio_01_00032,1,11190,11220,M
Audio_01_00032,1,11220,11250,M
Audio_01_00032,1,11250,11280,M
Audio_01_00032,1,11280,11310,M
Audio_01_00032,1,11310,11340,M
Audio_01_00032,1,11340,11370,M
Audio_01_00032,1,11370,11400,M
Audio_01_00032,1,11400,11430,M
Audio_01_00032,1,1140,1170,M
Audio_01_00032,1,11430,11460,M
Audio_01_00032,1,11460,11490,M
Audio_01_00032,1,11490,11520,M
Audio_01_00032,1,11520,11550,M
Audio_01_00032,1,11550,11580,M
Audio_01_00032,1,11580,11610,M
Audio_01_00032,1,11610,11640,M
Audio_01_00032,1,11640,11670,M
Audio_01_00032,1,11670,11700,M
Audio_01_00032,1,11700,11730,M
Audio_01_00032,1,1170,1200,M
Audio_01_00032,1,11730,11760,M
Audio_01_00032,1,11760,11790,M
Audio_01_00032,1,11790,11820,M
Audio_01_00032,1,11820,11850,M
Audio_01_00032,1,11850,11880,M
Audio_01_00032,1,11880,11910,M
Audio_01_00032,1,11910,11940,M
Audio_01_00032,1,11940,11970,M
Audio_01_00032,1,11970,12000,M
Audio_01_00032,1,12000,12030,M
Audio_01_00032,1,1200,1230,M
Audio_01_00032,1,12030,12060,M
Audio_01_00032,1,12060,12090,M
Audio_01_00032,1,12090,12120,M
Audio_01_00032,1,120,150,M
Audio_01_00032,1,12120,12150,M
Audio_01_00032,1,12150,12180,M
Audio_01_00032,1,12180,12210,M
Audio_01_00032,1,12210,12240,M
Audio_01_00032,1,12240,12270,M
Audio_01_00032,1,12270,12300,M
Audio_01_00032,1,12300,12330,M
Audio_01_00032,1,1230,1260,M
Audio_01_00032,1,12330,12360,M
Audio_01_00032,1,12360,12390,M
Audio_01_00032,1,12390,12420,M
Audio_01_00032,1,12420,12450,M
Audio_01_00032,1,12450,12480,M
Audio_01_00032,1,12480,12510,M
Audio_01_00032,1,12510,12540,M
Audio_01_00032,1,12540,12570,M
Audio_01_00032,1,12570,12600,M
Audio_01_00032,1,12600,12630,M
Audio_01_00032,1,1260,1290,M
Audio_01_00032,1,12630,12660,M
Audio_01_00032,1,12660,12690,M
Audio_01_00032,1,12690,12720,M
Audio_01_00032,1,12720,12750,M
Audio_01_00032,1,12750,12780,M
Audio_01_00032,1,12780,12810,M
Audio_01_00032,1,12810,12840,M
Audio_01_00032,1,12840,12870,M
Audio_01_00032,1,12870,12900,M
Audio_01_00032,1,12900,12930,M
Audio_01_00032,1,1290,1320,M
Audio_01_00032,1,12930,12960,M
Audio_01_00032,1,12960,12990,M
Audio_01_00032,1,12990,13020,M
Audio_01_00032,1,13020,13050,M
Audio_01_00032,1,13050,13080,M
Audio_01_00032,1,13080,13110,M
Audio_01_00032,1,13110,13140,M
Audio_01_00032,1,13140,13170,M
Audio_01_00032,1,13170,13200,M
Audio_01_00032,1,13200,13230,M
Audio_01_00032,1,1320,1350,M
Audio_01_00032,1,13230,13260,M
Audio_01_00032,1,13260,13290,M
Audio_01_00032,1,13290,13320,M
Audio_01_00032,1,13320,13350,M
Audio_01_00032,1,13350,13380,M
Audio_01_00032,1,13380,13410,M
Audio_01_00032,1,13410,13440,M
Audio_01_00032,1,13440,13470,M
Audio_01_00032,1,13470,13500,M
Audio_01_00032,1,13500,13530,M
Audio_01_00032,1,1350,1380,M
Audio_01_00032,1,13530,13560,M
Audio_01_00032,1,13560,13590,M
Audio_01_00032,1,13590,13620,M
Audio_01_00032,1,13620,13650,M
Audio_01_00032,1,13650,13680,M
Audio_01_00032,1,13680,13710,M
Audio_01_00032,1,13710,13740,M
Audio_01_00032,1,13740,13770,M
Audio_01_00032,1,13770,13800,M
Audio_01_00032,1,13800,13830,M
Audio_01_00032,1,1380,1410,M
Audio_01_00032,1,13830,13860,M
Audio_01_00032,1,13860,13890,M
Audio_01_00032,1,13890,13920,M
Audio_01_00032,1,13920,13950,M
Audio_01_00032,1,13950,13980,M
Audio_01_00032,1,13980,14010,M
Audio_01_00032,1,14010,14040,M
Audio_01_00032,1,14040,14070,M
Audio_01_00032,1,14070,14100,M
Audio_01_00032,1,14100,14130,M
Audio_01_00032,1,1410,1440,M
Audio_01_00032,1,14130,14160,M
Audio_01_00032,1,14160,14190,M
Audio_01_00032,1,14190,14220,M
Audio_01_00032,1,14220,14220,M
Audio_01_00032,1,1440,1470,M
Audio_01_00032,1,1470,1500,M
Audio_01_00032,1,1500,1530,M
Audio_01_00032,1,150,180,M
Audio_01_00032,1,1530,1560,M
Audio_01_00032,1,1560,1590,M
Audio_01_00032,1,1590,1620,M
Audio_01_00032,1,1620,1650,M
Audio_01_00032,1,1650,1680,M
Audio_01_00032,1,1680,1710,M
Audio_01_00032,1,1710,1740,M
Audio_01_00032,1,1740,1770,M
Audio_01_00032,1,1770,1800,M
Audio_01_00032,1,1800,1830,M
Audio_01_00032,1,180,210,M
Audio_01_00032,1,1830,1860,M
Audio_01_00032,1,1860,1890,M
Audio_01_00032,1,1890,1920,M
Audio_01_00032,1,1920,1950,M
Audio_01_00032,1,1950,1980,M
Audio_01_00032,1,1980,2010,M
Audio_01_00032,1,2010,2040,M
Audio_01_00032,1,2040,2070,M
Audio_01_00032,1,2070,2100,M
Audio_01_00032,1,2100,2130,M
Audio_01_00032,1,210,240,M
Audio_01_00032,1,2130,2160,M
Audio_01_00032,1,2160,2190,M
Audio_01_00032,1,2190,2220,M
Audio_01_00032,1,2220,2250,M
Audio_01_00032,1,2250,2280,M
Audio_01_00032,1,2280,2310,M
Audio_01_00032,1,2310,2340,M
Audio_01_00032,1,2340,2370,M
Audio_01_00032,1,2370,2400,M
Audio_01_00032,1,2400,2430,M
Audio_01_00032,1,240,270,M
Audio_01_00032,1,2430,2460,M
Audio_01_00032,1,2460,2490,M
Audio_01_00032,1,2490,2520,M
Audio_01_00032,1,2520,2550,M
Audio_01_00032,1,2550,2580,M
Audio_01_00032,1,2580,2610,M
Audio_01_00032,1,2610,2640,M
Audio_01_00032,1,2640,2670,M
Audio_01_00032,1,2670,2700,M
Audio_01_00032,1,2700,2730,M
Audio_01_00032,1,270,300,M
Audio_01_00032,1,2730,2760,M
Audio_01_00032,1,2760,2790,M
Audio_01_00032,1,2790,2820,M
Audio_01_00032,1,2820,2850,M
Audio_01_00032,1,2850,2880,M
Audio_01_00032,1,2880,2910,M
Audio_01_00032,1,2910,2940,M
Audio_01_00032,1,2940,2970,M
Audio_01_00032,1,2970,3000,M
Audio_01_00032,1,3000,3030,M
Audio_01_00032,1,300,330,M
Audio_01_00032,1,3030,3060,M
Audio_01_00032,1,3060,3090,M
Audio_01_00032,1,3090,3120,M
Audio_01_00032,1,30,60,M
Audio_01_00032,1,3120,3150,M
Audio_01_00032,1,3150,3180,M
Audio_01_00032,1,3180,3210,M
Audio_01_00032,1,3210,3240,M
Audio_01_00032,1,3240,3270,M
Audio_01_00032,1,3270,3300,M
Audio_01_00032,1,3300,3330,M
Audio_01_00032,1,330,360,M
Audio_01_00032,1,3330,3360,M
Audio_01_00032,1,3360,3390,M
Audio_01_00032,1,3390,3420,M
Audio_01_00032,1,3420,3450,M
Audio_01_00032,1,3450,3480,M
Audio_01_00032,1,3480,3510,M
Audio_01_00032,1,3510,3540,M
Audio_01_00032,1,3540,3570,M
Audio_01_00032,1,3570,3600,M
Audio_01_00032,1,3600,3630,M
Audio_01_00032,1,360,390,M
Audio_01_00032,1,3630,3660,M
Audio_01_00032,1,3660,3690,M
Audio_01_00032,1,3690,3720,M
Audio_01_00032,1,3720,3750,M
Audio_01_00032,1,3750,3780,M
Audio_01_00032,1,3780,3810,M
Audio_01_00032,1,3810,3840,M
Audio_01_00032,1,3840,3870,M
Audio_01_00032,1,3870,3900,M
Audio_01_00032,1,3900,3930,M
Audio_01_00032,1,390,420,M
Audio_01_00032,1,3930,3960,M
Audio_01_00032,1,3960,3990,M
Audio_01_00032,1,3990,4020,M
Audio_01_00032,1,4020,4050,M
Audio_01_00032,1,4050,4080,M
Audio_01_00032,1,4080,4110,M
Audio_01_00032,1,4110,4140,M
Audio_01_00032,1,4140,4170,M
Audio_01_00032,1,4170,4200,M
Audio_01_00032,1,4200,4230,M
Audio_01_00032,1,420,450,M
Audio_01_00032,1,4230,4260,M
Audio_01_00032,1,4260,4290,M
Audio_01_00032,1,4290,4320,M
Audio_01_00032,1,4320,4350,M
Audio_01_00032,1,4350,4380,M
Audio_01_00032,1,4380,4410,M
Audio_01_00032,1,4410,4440,M
Audio_01_00032,1,4440,4470,M
Audio_01_00032,1,4470,4500,M
Audio_01_00032,1,4500,4530,M
Audio_01_00032,1,450,480,M
Audio_01_00032,1,4530,4560,M
Audio_01_00032,1,4560,4590,M
Audio_01_00032,1,4590,4620,M
Audio_01_00032,1,4620,4650,M
Audio_01_00032,1,4650,4680,M
Audio_01_00032,1,4680,4710,M
Audio_01_00032,1,4710,4740,M
Audio_01_00032,1,4740,4770,M
Audio_01_00032,1,4770,4800,M
Audio_01_00032,1,4800,4830,M
Audio_01_00032,1,480,510,M
Audio_01_00032,1,4830,4860,M
Audio_01_00032,1,4860,4890,M
Audio_01_00032,1,4890,4920,M
Audio_01_00032,1,4920,4950,M
Audio_01_00032,1,4950,4980,M
Audio_01_00032,1,4980,5010,M
Audio_01_00032,1,5010,5040,M
Audio_01_00032,1,5040,5070,M
Audio_01_00032,1,5070,5100,M
Audio_01_00032,1,5100,5130,M
Audio_01_00032,1,510,540,M
Audio_01_00032,1,5130,5160,M
Audio_01_00032,1,5160,5190,M
Audio_01_00032,1,5190,5220,M
Audio_01_00032,1,5220,5250,M
Audio_01_00032,1,5250,5280,M
Audio_01_00032,1,5280,5310,M
Audio_01_00032,1,5310,5340,M
Audio_01_00032,1,5340,5370,M
Audio_01_00032,1,5370,5400,M
Audio_01_00032,1,5400,5430,M
Audio_01_00032,1,540,570,M
Audio_01_00032,1,5430,5460,M
Audio_01_00032,1,5460,5490,M
Audio_01_00032,1,5490,5520,M
Audio_01_00032,1,5520,5550,M
Audio_01_00032,1,5550,5580,M
Audio_01_00032,1,5580,5610,M
Audio_01_00032,1,5610,5640,M
Audio_01_00032,1,5640,5670,M
Audio_01_00032,1,5670,5700,M
Audio_01_00032,1,5700,5730,M
Audio_01_00032,1,570,600,M
Audio_01_00032,1,5730,5760,M
Audio_01_00032,1,5760,5790,M
Audio_01_00032,1,5790,5820,M
Audio_01_00032,1,5820,5850,M
Audio_01_00032,1,5850,5880,M
Audio_01_00032,1,5880,5910,M
Audio_01_00032,1,5910,5940,M
Audio_01_00032,1,5940,5970,M
Audio_01_00032,1,5970,6000,M
Audio_01_00032,1,6000,6030,M
Audio_01_00032,1,600,630,M
Audio_01_00032,1,6030,6060,M
Audio_01_00032,1,6060,6090,M
Audio_01_00032,1,6090,6120,M
Audio_01_00032,1,60,90,M
Audio_01_00032,1,6120,6150,M
Audio_01_00032,1,6150,6180,M
Audio_01_00032,1,6180,6210,M
Audio_01_00032,1,6210,6240,M
Audio_01_00032,1,6240,6270,M
Audio_01_00032,1,6270,6300,M
Audio_01_00032,1,6300,6330,M
Audio_01_00032,1,630,660,M
Audio_01_00032,1,6330,6360,M
Audio_01_00032,1,6360,6390,M
Audio_01_00032,1,6390,6420,M
Audio_01_00032,1,6420,6450,M
Audio_01_00032,1,6450,6480,M
Audio_01_00032,1,6480,6510,M
Audio_01_00032,1,6510,6540,M
Audio_01_00032,1,6540,6570,M
Audio_01_00032,1,6570,6600,M
Audio_01_00032,1,6600,6630,M
Audio_01_00032,1,660,690,M
Audio_01_00032,1,6630,6660,M
Audio_01_00032,1,6660,6690,M
Audio_01_00032,1,6690,6720,M
Audio_01_00032,1,6720,6750,M
Audio_01_00032,1,6750,6780,M
Audio_01_00032,1,6780,6810,M
Audio_01_00032,1,6810,6840,M
Audio_01_00032,1,6840,6870,M
Audio_01_00032,1,6870,6900,M
Audio_01_00032,1,6900,6930,M
Audio_01_00032,1,690,720,M
Audio_01_00032,1,6930,6960,M
Audio_01_00032,1,6960,6990,M
Audio_01_00032,1,6990,7020,M
Audio_01_00032,1,7020,7050,M
Audio_01_00032,1,7050,7080,M
Audio_01_00032,1,7080,7110,M
Audio_01_00032,1,7110,7140,M
Audio_01_00032,1,7140,7170,M
Audio_01_00032,1,7170,7200,M
Audio_01_00032,1,7200,7230,M
Audio_01_00032,1,720,750,M
Audio_01_00032,1,7230,7260,M
Audio_01_00032,1,7260,7290,M
Audio_01_00032,1,7290,7320,M
Audio_01_00032,1,7320,7350,M
Audio_01_00032,1,7350,7380,M
Audio_01_00032,1,7380,7410,M
Audio_01_00032,1,7410,7440,M
Audio_01_00032,1,7440,7470,M
Audio_01_00032,1,7470,7500,M
Audio_01_00032,1,7500,7530,M
Audio_01_00032,1,750,780,M
Audio_01_00032,1,7530,7560,M
Audio_01_00032,1,7560,7590,M
Audio_01_00032,1,7590,7620,M
Audio_01_00032,1,7620,7650,M
Audio_01_00032,1,7650,7680,M
Audio_01_00032,1,7680,7710,M
Audio_01_00032,1,7710,7740,M
Audio_01_00032,1,7740,7770,M
Audio_01_00032,1,7770,7800,M
Audio_01_00032,1,7800,7830,M
Audio_01_00032,1,780,810,M
Audio_01_00032,1,7830,7860,M
Audio_01_00032,1,7860,7890,M
Audio_01_00032,1,7890,7920,M
Audio_01_00032,1,7920,7950,M
Audio_01_00032,1,7950,7980,M
Audio_01_00032,1,7980,8010,M
Audio_01_00032,1,8010,8040,M
Audio_01_00032,1,8040,8070,M
Audio_01_00032,1,8070,8100,M
Audio_01_00032,1,8100,8130,M
Audio_01_00032,1,810,840,M
Audio_01_00032,1,8130,8160,M
Audio_01_00032,1,8160,8190,M
Audio_01_00032,1,8190,8220,M
Audio_01_00032,1,8220,8250,M
Audio_01_00032,1,8250,8280,M
Audio_01_00032,1,8280,8310,M
Audio_01_00032,1,8310,8340,M
Audio_01_00032,1,8340,8370,M
Audio_01_00032,1,8370,8400,M
Audio_01_00032,1,8400,8430,M
Audio_01_00032,1,840,870,M
Audio_01_00032,1,8430,8460,M
Audio_01_00032,1,8460,8490,M
Audio_01_00032,1,8490,8520,M
Audio_01_00032,1,8520,8550,M
Audio_01_00032,1,8550,8580,M
Audio_01_00032,1,8580,8610,M
Audio_01_00032,1,8610,8640,M
Audio_01_00032,1,8640,8670,M
Audio_01_00032,1,8670,8700,M
Audio_01_00032,1,8700,8730,M
Audio_01_00032,1,870,900,M
Audio_01_00032,1,8730,8760,M
Audio_01_00032,1,8760,8790,M
Audio_01_00032,1,8790,8820,M
Audio_01_00032,1,8820,8850,M
Audio_01_00032,1,8850,8880,M
Audio_01_00032,1,8880,8910,M
Audio_01_00032,1,8910,8940,M
Audio_01_00032,1,8940,8970,M
Audio_01_00032,1,8970,9000,M
Audio_01_00032,1,9000,9030,M
Audio_01_00032,1,900,930,M
Audio_01_00032,1,9030,9060,M
Audio_01_00032,1,9060,9090,M
Audio_01_00032,1,9090,9120,M
Audio_01_00032,1,90,120,M
Audio_01_00032,1,9120,9150,M
Audio_01_00032,1,9150,9180,M
Audio_01_00032,1,9180,9210,M
Audio_01_00032,1,9210,9240,M
Audio_01_00032,1,9240,9270,M
Audio_01_00032,1,9270,9300,M
Audio_01_00032,1,9300,9330,M
Audio_01_00032,1,930,960,M
Audio_01_00032,1,9330,9360,M
Audio_01_00032,1,9360,9390,M
Audio_01_00032,1,9390,9420,M
Audio_01_00032,1,9420,9450,M
Audio_01_00032,1,9450,9480,M
Audio_01_00032,1,9480,9510,M
Audio_01_00032,1,9510,9540,M
Audio_01_00032,1,9540,9570,M
Audio_01_00032,1,9570,9600,M
Audio_01_00032,1,9600,9630,M
Audio_01_00032,1,960,990,M
Audio_01_00032,1,9630,9660,M
Audio_01_00032,1,9660,9690,M
Audio_01_00032,1,9690,9720,M
Audio_01_00032,1,9720,9750,M
Audio_01_00032,1,9750,9780,M
Audio_01_00032,1,9780,9810,M
Audio_01_00032,1,9810,9840,M
Audio_01_00032,1,9840,9870,M
Audio_01_00032,1,9870,9900,M
Audio_01_00032,1,9900,9930,M
Audio_01_00032,1,990,1020,M
Audio_01_00032,1,9930,9960,M
Audio_01_00032,1,9960,9990,M
Audio_01_00032,1,9990,10020,M
Audio_01_00033,1,0,30,F
Audio_01_00033,1,120,150,F
Audio_01_00033,1,150,180,F
Audio_01_00033,1,180,210,F
Audio_01_00033,1,210,240,F
Audio_01_00033,1,240,270,F
Audio_01_00033,1,270,300,F
Audio_01_00033,1,300,330,F
Audio_01_00033,1,30,60,F
Audio_01_00033,1,330,360,F
Audio_01_00033,1,360,380,F
Audio_01_00033,1,60,90,F
Audio_01_00033,1,90,120,F
Audio_01_00034,1,0,30,M
Audio_01_00034,1,120,150,M
Audio_01_00034,1,150,180,M
Audio_01_00034,1,180,210,M
Audio_01_00034,1,210,240,M
Audio_01_00034,1,240,270,M
Audio_01_00034,1,270,270,M
Audio_01_00034,1,30,60,M
Audio_01_00034,1,60,90,M
Audio_01_00034,1,90,120,M
Audio_01_00035,1,0,30,F
Audio_01_00035,1,1020,1050,F
Audio_01_00035,1,1050,1080,F
Audio_01_00035,1,1080,1110,F
Audio_01_00035,1,1110,1140,F
Audio_01_00035,1,1140,1170,F
Audio_01_00035,1,1170,1200,F
Audio_01_00035,1,1200,1230,F
Audio_01_00035,1,120,150,F
Audio_01_00035,1,1230,1260,F
Audio_01_00035,1,1260,1290,F
Audio_01_00035,1,1290,1320,F
Audio_01_00035,1,1320,1350,F
Audio_01_00035,1,1350,1380,F
Audio_01_00035,1,1380,1410,F
Audio_01_00035,1,1410,1440,F
Audio_01_00035,1,1440,1470,F
Audio_01_00035,1,1470,1500,F
Audio_01_00035,1,1500,1530,F
Audio_01_00035,1,150,180,F
Audio_01_00035,1,1530,1560,F
Audio_01_00035,1,1560,1590,F
Audio_01_00035,1,1590,1620,F
Audio_01_00035,1,1620,1650,F
Audio_01_00035,1,1650,1680,F
Audio_01_00035,1,1680,1710,F
Audio_01_00035,1,1710,1740,F
Audio_01_00035,1,1740,1770,F
Audio_01_00035,1,1770,1800,F
Audio_01_00035,1,1800,1830,F
Audio_01_00035,1,180,210,F
Audio_01_00035,1,1830,1860,F
Audio_01_00035,1,1860,1890,F
Audio_01_00035,1,1890,1920,F
Audio_01_00035,1,1920,1950,F
Audio_01_00035,1,1950,1980,F
Audio_01_00035,1,1980,2010,F
Audio_01_00035,1,2010,2040,F
Audio_01_00035,1,2040,2070,F
Audio_01_00035,1,2070,2100,F
Audio_01_00035,1,2100,2130,F
Audio_01_00035,1,210,240,F
Audio_01_00035,1,2130,2160,F
Audio_01_00035,1,2160,2190,F
Audio_01_00035,1,2190,2220,F
Audio_01_00035,1,2220,2250,F
Audio_01_00035,1,2250,2280,F
Audio_01_00035,1,2280,2310,F
Audio_01_00035,1,2310,2340,F
Audio_01_00035,1,2340,2370,F
Audio_01_00035,1,2370,2400,F
Audio_01_00035,1,2400,2430,F
Audio_01_00035,1,240,270,F
Audio_01_00035,1,2430,2460,F
Audio_01_00035,1,2460,2490,F
Audio_01_00035,1,2490,2520,F
Audio_01_00035,1,2520,2550,F
Audio_01_00035,1,2550,2580,F
Audio_01_00035,1,2580,2610,F
Audio_01_00035,1,2610,2640,F
Audio_01_00035,1,2640,2670,F
Audio_01_00035,1,2670,2700,F
Audio_01_00035,1,2700,2730,F
Audio_01_00035,1,270,300,F
Audio_01_00035,1,2730,2760,F
Audio_01_00035,1,2760,2790,F
Audio_01_00035,1,2790,2820,F
Audio_01_00035,1,2820,2850,F
Audio_01_00035,1,2850,2880,F
Audio_01_00035,1,2880,2910,F
Audio_01_00035,1,2910,2940,F
Audio_01_00035,1,2940,2970,F
Audio_01_00035,1,2970,3000,F
Audio_01_00035,1,3000,3030,F
Audio_01_00035,1,300,330,F
Audio_01_00035,1,3030,3060,F
Audio_01_00035,1,3060,3090,F
Audio_01_00035,1,3090,3120,F
Audio_01_00035,1,30,60,F
Audio_01_00035,1,3120,3150,F
Audio_01_00035,1,3150,3180,F
Audio_01_00035,1,3180,3210,F
Audio_01_00035,1,3210,3240,F
Audio_01_00035,1,3240,3270,F
Audio_01_00035,1,3270,3300,F
Audio_01_00035,1,3300,3330,F
Audio_01_00035,1,330,360,F
Audio_01_00035,1,3330,3360,F
Audio_01_00035,1,3360,3390,F
Audio_01_00035,1,3390,3420,F
Audio_01_00035,1,3420,3450,F
Audio_01_00035,1,3450,3480,F
Audio_01_00035,1,3480,3510,F
Audio_01_00035,1,3510,3540,F
Audio_01_00035,1,3540,3570,F
Audio_01_00035,1,3570,3600,F
Audio_01_00035,1,3600,3630,F
Audio_01_00035,1,360,390,F
Audio_01_00035,1,3630,3660,F
Audio_01_00035,1,3660,3690,F
Audio_01_00035,1,3690,3720,F
Audio_01_00035,1,3720,3750,F
Audio_01_00035,1,3750,3780,F
Audio_01_00035,1,3780,3810,F
Audio_01_00035,1,3810,3840,F
Audio_01_00035,1,3840,3870,F
Audio_01_00035,1,3870,3900,F
Audio_01_00035,1,3900,3930,F
Audio_01_00035,1,390,420,F
Audio_01_00035,1,3930,3960,F
Audio_01_00035,1,3960,3990,F
Audio_01_00035,1,3990,4020,F
Audio_01_00035,1,4020,4050,F
Audio_01_00035,1,4050,4080,F
Audio_01_00035,1,4080,4110,F
Audio_01_00035,1,4110,4140,F
Audio_01_00035,1,4140,4170,F
Audio_01_00035,1,4170,4200,F
Audio_01_00035,1,4200,4230,F
Audio_01_00035,1,420,450,F
Audio_01_00035,1,4230,4260,F
Audio_01_00035,1,4260,4290,F
Audio_01_00035,1,4290,4320,F
Audio_01_00035,1,4320,4350,F
Audio_01_00035,1,4350,4380,F
Audio_01_00035,1,4380,4410,F
Audio_01_00035,1,4410,4440,F
Audio_01_00035,1,4440,4470,F
Audio_01_00035,1,4470,4500,F
Audio_01_00035,1,4500,4516,F
Audio_01_00035,1,450,480,F
Audio_01_00035,1,480,510,F
Audio_01_00035,1,510,540,F
Audio_01_00035,1,540,570,F
Audio_01_00035,1,570,600,F
Audio_01_00035,1,600,630,F
Audio_01_00035,1,60,90,F
Audio_01_00035,1,630,660,F
Audio_01_00035,1,660,690,F
Audio_01_00035,1,690,720,F
Audio_01_00035,1,720,750,F
Audio_01_00035,1,750,780,F
Audio_01_00035,1,780,810,F
Audio_01_00035,1,810,840,F
Audio_01_00035,1,840,870,F
Audio_01_00035,1,870,900,F
Audio_01_00035,1,900,930,F
Audio_01_00035,1,90,120,F
Audio_01_00035,1,930,960,F
Audio_01_00035,1,960,990,F
Audio_01_00035,1,990,1020,F
Audio_01_00036,1,0,30,M
Audio_01_00036,1,120,150,M
Audio_01_00036,1,150,180,M
Audio_01_00036,1,180,210,M
Audio_01_00036,1,210,240,M
Audio_01_00036,1,240,270,M
Audio_01_00036,1,270,300,M
Audio_01_00036,1,300,310,M
Audio_01_00036,1,30,60,M
Audio_01_00036,1,60,90,M
Audio_01_00036,1,90,120,M
Audio_01_00037,1,0,30,M
Audio_01_00037,1,30,60,M
Audio_01_00037,1,60,90,M
Audio_01_00037,1,90,119,M
Audio_01_00038,1,0,30,F
Audio_01_00038,1,1020,1050,F
Audio_01_00038,1,1050,1080,F
Audio_01_00038,1,1080,1110,F
Audio_01_00038,1,1110,1140,F
Audio_01_00038,1,1140,1170,F
Audio_01_00038,1,1170,1200,F
Audio_01_00038,1,1200,1230,F
Audio_01_00038,1,120,150,F
Audio_01_00038,1,1230,1260,F
Audio_01_00038,1,1260,1290,F
Audio_01_00038,1,1290,1320,F
Audio_01_00038,1,1320,1350,F
Audio_01_00038,1,1350,1380,F
Audio_01_00038,1,1380,1410,F
Audio_01_00038,1,1410,1440,F
Audio_01_00038,1,1440,1470,F
Audio_01_00038,1,1470,1500,F
Audio_01_00038,1,1500,1530,F
Audio_01_00038,1,150,180,F
Audio_01_00038,1,1530,1560,F
Audio_01_00038,1,1560,1590,F
Audio_01_00038,1,1590,1620,F
Audio_01_00038,1,1620,1650,F
Audio_01_00038,1,1650,1680,F
Audio_01_00038,1,1680,1710,F
Audio_01_00038,1,1710,1740,F
Audio_01_00038,1,1740,1770,F
Audio_01_00038,1,1770,1800,F
Audio_01_00038,1,1800,1830,F
Audio_01_00038,1,180,210,F
Audio_01_00038,1,1830,1860,F
Audio_01_00038,1,1860,1890,F
Audio_01_00038,1,1890,1920,F
Audio_01_00038,1,1920,1950,F
Audio_01_00038,1,1950,1980,F
Audio_01_00038,1,1980,2010,F
Audio_01_00038,1,2010,2040,F
Audio_01_00038,1,2040,2070,F
Audio_01_00038,1,2070,2100,F
Audio_01_00038,1,2100,2130,F
Audio_01_00038,1,210,240,F
Audio_01_00038,1,2130,2160,F
Audio_01_00038,1,2160,2190,F
Audio_01_00038,1,2190,2220,F
Audio_01_00038,1,2220,2250,F
Audio_01_00038,1,2250,2280,F
Audio_01_00038,1,2280,2310,F
Audio_01_00038,1,2310,2340,F
Audio_01_00038,1,2340,2370,F
Audio_01_00038,1,2370,2400,F
Audio_01_00038,1,2400,2430,F
Audio_01_00038,1,240,270,F
Audio_01_00038,1,2430,2460,F
Audio_01_00038,1,2460,2490,F
Audio_01_00038,1,2490,2520,F
Audio_01_00038,1,2520,2550,F
Audio_01_00038,1,2550,2580,F
Audio_01_00038,1,2580,2610,F
Audio_01_00038,1,2610,2640,F
Audio_01_00038,1,2640,2670,F
Audio_01_00038,1,2670,2700,F
Audio_01_00038,1,2700,2730,F
Audio_01_00038,1,270,300,F
Audio_01_00038,1,2730,2760,F
Audio_01_00038,1,2760,2790,F
Audio_01_00038,1,2790,2820,F
Audio_01_00038,1,2820,2850,F
Audio_01_00038,1,2850,2880,F
Audio_01_00038,1,2880,2910,F
Audio_01_00038,1,2910,2940,F
Audio_01_00038,1,2940,2970,F
Audio_01_00038,1,2970,3000,F
Audio_01_00038,1,3000,3030,F
Audio_01_00038,1,300,330,F
Audio_01_00038,1,3030,3060,F
Audio_01_00038,1,3060,3090,F
Audio_01_00038,1,3090,3120,F
Audio_01_00038,1,30,60,F
Audio_01_00038,1,3120,3150,F
Audio_01_00038,1,3150,3180,F
Audio_01_00038,1,3180,3210,F
Audio_01_00038,1,3210,3240,F
Audio_01_00038,1,3240,3270,F
Audio_01_00038,1,3270,3300,F
Audio_01_00038,1,3300,3330,F
Audio_01_00038,1,330,360,F
Audio_01_00038,1,3330,3360,F
Audio_01_00038,1,3360,3390,F
Audio_01_00038,1,3390,3420,F
Audio_01_00038,1,3420,3450,F
Audio_01_00038,1,3450,3480,F
Audio_01_00038,1,3480,3510,F
Audio_01_00038,1,3510,3540,F
Audio_01_00038,1,3540,3570,F
Audio_01_00038,1,3570,3600,F
Audio_01_00038,1,3600,3630,F
Audio_01_00038,1,360,390,F
Audio_01_00038,1,3630,3660,F
Audio_01_00038,1,3660,3690,F
Audio_01_00038,1,3690,3720,F
Audio_01_00038,1,3720,3750,F
Audio_01_00038,1,3750,3750,F
Audio_01_00038,1,390,420,F
Audio_01_00038,1,420,450,F
Audio_01_00038,1,450,480,F
Audio_01_00038,1,480,510,F
Audio_01_00038,1,510,540,F
Audio_01_00038,1,540,570,F
Audio_01_00038,1,570,600,F
Audio_01_00038,1,600,630,F
Audio_01_00038,1,60,90,F
Audio_01_00038,1,630,660,F
Audio_01_00038,1,660,690,F
Audio_01_00038,1,690,720,F
Audio_01_00038,1,720,750,F
Audio_01_00038,1,750,780,F
Audio_01_00038,1,780,810,F
Audio_01_00038,1,810,840,F
Audio_01_00038,1,840,870,F
Audio_01_00038,1,870,900,F
Audio_01_00038,1,900,930,F
Audio_01_00038,1,90,120,F
Audio_01_00038,1,930,960,F
Audio_01_00038,1,960,990,F
Audio_01_00038,1,990,1020,F
Audio_01_00039,1,0,30,M
Audio_01_00039,1,120,150,M
Audio_01_00039,1,150,180,M
Audio_01_00039,1,180,210,M
